Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(TscAI OR TspRI) AND (TspDTI),357_1097,200_940,383.0,26.43,4607.577,7.89,4.08027382774033,0.968244239896377,0.25|0.2,383
(CviAII) AND (SbfI OR SdaI OR Sse8387I),357_1117,200_960,373.0,25.74,4487.566,8.1,4.08030201712588,0.973892747336454,0.25|0.2,373
(FatI) AND (SbfI OR SdaI OR Sse8387I),357_1117,200_960,373.0,25.74,4487.61,8.1,4.08030627530582,0.973891832722843,0.25|0.2,373
(AgsI) AND (BccI),337_657,180_500,363.0,25.05,4369.307,8.32,4.08050593551731,0.977321011767027,0.25|0.2,363
(HpyCH4V) AND (SacI OR SstI),357_1057,200_900,374.0,25.81,4502.324,8.07,4.08056514265083,0.994511694891239,0.25|0.2,374
(BseRI) AND (Csp6I OR CviQI),297_1017,140_860,363.0,25.05,4370.447,8.32,4.08061923291955,0.973803046628302,0.25|0.2,363
(BccI) AND (NmeAIII),237_1157,80_1000,363.0,25.05,4370.696,8.31,4.08064397552495,0.990088827519459,0.25|0.2,363
(HpyCH4V) AND (MfeI OR MunI),357_1077,200_920,375.0,25.88,4517.679,8.04,4.08088410151237,0.990342384301515,0.25|0.2,375
(PstI) AND (CviAII),297_577,140_420,396.0,27.33,4771.193,7.62,4.08093179867779,0.969209690738111,0.25|0.2,396
(EcoT22I OR Mph1103I OR NsiI OR Zsp2I) AND (HpyCH4V),357_1077,200_920,371.0,25.6,4470.542,8.13,4.08098626974500,0.992342392211559,0.25|0.2,371
(AgsI) AND (MnlI),277_377,120_220,421.0,29.05,5073.16,7.16,4.08099646370652,0.973239833668152,0.25|0.2,421
(BmcAI OR ScaI OR ZrmI) AND (CviAII),357_1117,200_960,372.0,25.67,4483.026,8.11,4.08102831774896,0.967378265927859,0.25|0.2,372
(BmcAI OR ScaI OR ZrmI) AND (FatI),357_1117,200_960,372.0,25.67,4483.265,8.11,4.08105147032815,0.967390031789999,0.25|0.2,372
(ApoI OR XapI) AND (Alw21I OR BsiHKAI),297_1157,140_1000,367.0,25.33,4423.309,8.22,4.08108121477555,0.992564169660378,0.25|0.2,367
(AgsI) AND (NspI OR XceI),357_1097,200_940,363.0,25.05,4375.73,8.31,4.08114389141364,0.969423143197439,0.25|0.2,363
(HpyCH4V) AND (SbfI OR SdaI OR Sse8387I),357_1077,200_920,371.0,25.6,4473.047,8.12,4.08122955187829,0.992328786736450,0.25|0.2,371
(BccI) AND (BplI),237_957,80_800,366.0,25.26,4412.879,8.24,4.08124093397375,0.972338266980907,0.25|0.2,366
(HpyCH4V),357_1077,200_920,371.0,25.6,4473.246,8.12,4.08124887264096,0.992331344064336,0.25|0.2,371
(ApoI OR XapI) AND (MboII),337_857,180_700,397.0,27.4,4787.575,7.59,4.08132508372918,0.973625905875712,0.25|0.2,397
(FaeI OR Hin1II OR Hsp92II OR NlaIII) AND (FalI),357_1117,200_960,373.0,25.74,4498.376,8.08,4.08134692162540,0.976690947082562,0.25|0.2,373
(FatI) AND (FauNDI OR NdeI),357_917,200_760,363.0,25.05,4378.182,8.3,4.08138718609092,0.973987371665867,0.25|0.2,363
(CviAII) AND (FauNDI OR NdeI),357_917,200_760,363.0,25.05,4378.204,8.3,4.08138936837904,0.973997207638991,0.25|0.2,363
(MluCI OR Sse9I OR TasI) AND (Tsp45I),337_977,180_820,387.0,26.71,4667.774,7.79,4.08139885559158,0.980940306314993,0.25|0.2,387
(HpyCH4V) AND (SspI),357_917,200_760,367.0,25.33,4429.822,8.2,4.08172021141322,0.980435366555833,0.25|0.2,367
(FokI) AND (TspDTI),337_717,180_560,368.0,25.4,4442.062,8.18,4.08173679723861,0.975341292468783,0.25|0.2,368
(CspAI) AND (Tru9I),297_1157,140_1000,491.0,33.89,5927.925,6.13,4.08182120819712,0.990276493189273,0.25|0.2,491
(CspAI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,491.0,33.89,5927.925,6.13,4.08182120819712,0.990276493189273,0.25|0.2,491
(KpnI) AND (Tru9I),297_1157,140_1000,495.0,34.16,5977.886,6.08,4.08194242972837,0.991093058525426,0.25|0.2,495
(KpnI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,495.0,34.16,5977.886,6.08,4.08194242972837,0.991093058525426,0.25|0.2,495
(BstMBI OR DpnII OR MboI) AND (MslI OR RseI),337_977,180_820,366.0,25.26,4420.576,8.22,4.08199777610929,0.993325632779198,0.25|0.2,366
(BsgI) AND (FatI),357_917,200_760,364.0,25.12,4396.916,8.26,4.08204678515806,0.979610621224693,0.25|0.2,364
(HpyCH4V) AND (SmiI OR SwaI),357_1077,200_920,372.0,25.67,4493.943,8.09,4.08208461975830,0.990243255448089,0.25|0.2,372
(AgsI) AND (SmlI OR SmoI),357_1157,200_1000,363.0,25.05,4385.814,8.29,4.08214358450181,0.985938373436952,0.25|0.2,363
(BsgI) AND (CviAII),357_917,200_760,364.0,25.12,4399.079,8.26,4.08226037759037,0.979744232615650,0.25|0.2,364
(AluBI OR AluI) AND (MnlI),257_317,100_160,366.0,25.26,4423.555,8.22,4.08229034602046,0.951068109058351,0.25|0.2,366
(DraI) AND (Tsp45I),257_1157,100_1000,364.0,25.12,4403.3,8.25,4.08267689161427,0.985049722345119,0.25|0.2,364
(Bpu10I) AND (MluCI OR Sse9I OR TasI),317_1017,160_860,439.0,30.3,5311.857,6.84,4.08278185467453,0.989582851439883,0.25|0.2,439
(Eco32I) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,494.0,34.09,5979.221,6.08,4.08291765689769,0.991552013059096,0.25|0.2,494
(Eco32I) AND (Tru9I),297_1157,140_1000,494.0,34.09,5979.221,6.08,4.08291765689769,0.991552013059096,0.25|0.2,494
(HpyCH4V) AND (PacI),357_1077,200_920,371.0,25.6,4490.805,8.09,4.08295028789643,0.992154324928720,0.25|0.2,371
(AlwI OR BspPI) AND (AgsI),297_737,140_580,427.0,29.47,5171.099,7.03,4.08315497733651,0.980439331588628,0.25|0.2,427
(BamHI) AND (HpyCH4V),357_1077,200_920,373.0,25.74,4517.153,8.05,4.08315596894319,0.985951243176107,0.25|0.2,373
(BstENI OR EcoNI OR XagI) AND (HpyCH4V),317_837,160_680,430.0,29.68,5209.911,6.98,4.08336184880650,0.967946298159965,0.25|0.2,430
(AlwI OR BspPI) AND (NspI OR XceI),217_1037,60_880,363.0,25.05,4398.568,8.26,4.08340468533150,0.974470043172098,0.25|0.2,363
(SspI) AND (TscAI OR TspRI),277_857,120_700,420.0,28.99,5090.246,7.14,4.08348948090957,0.967591475760917,0.25|0.2,420
(BfmI OR BstSFI OR SfcI) AND (Csp6I OR CviQI),297_1117,140_960,420.0,28.99,5090.568,7.14,4.08351695274497,0.970614517553209,0.25|0.2,420
(TaqI) AND (Tru9I),317_897,160_740,432.0,29.81,5237.509,6.94,4.08364103544049,0.976390069623373,0.25|0.2,432
(MseI OR SaqAI OR Tru1I) AND (TaqI),317_897,160_740,432.0,29.81,5237.509,6.94,4.08364103544049,0.976390069623373,0.25|0.2,432
(AgsI) AND (BstYI OR PsuI),357_1077,200_920,363.0,25.05,4401.068,8.26,4.08365145377374,0.983912839471780,0.25|0.2,363
(Eam1105I) AND (Tru9I),297_1157,140_1000,493.0,34.02,5980.262,6.08,4.08387329191214,0.992367456863423,0.25|0.2,493
(Eam1105I) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,493.0,34.02,5980.262,6.08,4.08387329191214,0.992367456863423,0.25|0.2,493
(MluCI OR Sse9I OR TasI) AND (MlyI OR SchI),337_837,180_680,382.0,26.36,4633.977,7.84,4.08389051099674,0.987633580206697,0.25|0.2,382
(AhlI OR BcuI OR SpeI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,491.0,33.89,5956.418,6.1,4.08390367525192,0.991808221600741,0.25|0.2,491
(AhlI OR BcuI OR SpeI) AND (Tru9I),297_1157,140_1000,491.0,33.89,5956.418,6.1,4.08390367525192,0.991808221600741,0.25|0.2,491
(HpyCH4V) AND (MssI),357_1077,200_920,369.0,25.47,4477.734,8.12,4.08403192456599,0.992362622429087,0.25|0.2,369
(BmcAI OR ScaI OR ZrmI) AND (Tru9I),317_1157,160_1000,442.0,30.5,5364.577,6.77,4.08411321393175,0.987194606118436,0.25|0.2,442
(BmcAI OR ScaI OR ZrmI) AND (MseI OR SaqAI OR Tru1I),317_1157,160_1000,442.0,30.5,5364.577,6.77,4.08411321393175,0.987194606118436,0.25|0.2,442
(AgsI) AND (BanII OR Eco24I),297_657,140_500,370.0,25.53,4491.542,8.09,4.08419374101718,0.985182283860962,0.25|0.2,370
(CviAII) AND (FalI),357_1117,200_960,370.0,25.53,4498.613,8.08,4.08487690986461,0.978672179879243,0.25|0.2,370
(BpmI OR GsuI) AND (MslI OR RseI),197_1117,40_960,363.0,25.05,4414.746,8.23,4.08499909670042,0.968085740626571,0.25|0.2,363
(NspI OR XceI) AND (MluCI OR Sse9I OR TasI),337_937,180_780,369.0,25.47,4492.319,8.09,4.08544422181788,0.967384252911710,0.25|0.2,369
(BseRI) AND (HpyCH4V),277_837,120_680,555.0,38.3,6756.889,5.38,4.08545380141079,0.980084553135498,0.25|0.2,555
(CspCI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,488.0,33.68,5941.612,6.12,4.08548446603027,0.989609896286725,0.25|0.2,488
(CspCI) AND (Tru9I),297_1157,140_1000,488.0,33.68,5941.612,6.12,4.08548446603027,0.989609896286725,0.25|0.2,488
(BstKTI) AND (MslI OR RseI),337_977,180_820,363.0,25.05,4419.704,8.22,4.08548655936473,0.992322454481346,0.25|0.2,363
(AgsI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),357_1017,200_860,373.0,25.74,4542.093,8.0,4.08554719040733,0.975996814451049,0.25|0.2,373
(BtsIMutI) AND (SspI),277_857,120_700,418.0,28.85,5090.391,7.14,4.08557486060507,0.979544890598939,0.25|0.2,418
(Bsp19I OR NcoI) AND (HpyCH4V),357_1077,200_920,374.0,25.81,4555.785,7.98,4.08569161814143,0.989298196810802,0.25|0.2,374
(ApoI OR XapI) AND (TaqI),237_1137,80_980,363.0,25.05,4423.411,8.22,4.08585066855899,0.994903129748599,0.25|0.2,363
(FauNDI OR NdeI) AND (HpyCH4V),357_1097,200_940,373.0,25.74,4547.042,7.99,4.08602013389499,0.990222558841171,0.25|0.2,373
(FalI) AND (FatI),357_1117,200_960,369.0,25.47,4498.622,8.08,4.08605313662844,0.979580819339549,0.25|0.2,369
(BssAI) AND (HpyCH4V),357_1077,200_920,369.0,25.47,4499.214,8.08,4.08611028422118,0.990310790849672,0.25|0.2,369
(BccI) AND (PaeI OR SphI),237_1037,80_880,367.0,25.33,4479.387,8.11,4.08655252101107,0.982329946310993,0.25|0.2,367
(FokI) AND (SbfI OR SdaI OR Sse8387I),177_1137,20_980,366.0,25.26,4467.839,8.13,4.08661642939128,0.980543141823164,0.25|0.2,366
(MluCI OR Sse9I OR TasI) AND (TatI),337_1097,180_940,376.0,25.95,4591.008,7.92,4.08672020461310,0.970472408510240,0.25|0.2,376
(HpyCH4V) AND (PaeI OR SphI),357_1077,200_920,368.0,25.4,4494.467,8.09,4.08683037735482,0.992164810054782,0.25|0.2,368
(HpyCH4V) AND (NmeAIII),357_1077,200_920,367.0,25.33,4485.993,8.1,4.08719252731681,0.994284685998100,0.25|0.2,367
(BseMI OR BsrDI) AND (FatI),357_1077,200_920,369.0,25.47,4510.722,8.06,4.08721969578982,0.972478146104051,0.25|0.2,369
(Bse1I OR BseNI OR BsrI) AND (FatI),317_897,160_740,472.0,32.57,5772.825,6.3,4.08744639366685,0.985536708680770,0.25|0.2,472
(BccI) AND (NspI OR XceI),317_1097,160_940,379.0,26.16,4636.561,7.84,4.08755676789816,0.982390811699230,0.25|0.2,379
(BglII) AND (Tru9I),297_1157,140_1000,490.0,33.82,5996.363,6.06,4.08769183569627,0.993284160690743,0.25|0.2,490
(BglII) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,490.0,33.82,5996.363,6.06,4.08769183569627,0.993284160690743,0.25|0.2,490
(BccI) AND (SacI OR SstI),237_1037,80_880,364.0,25.12,4456.079,8.16,4.08785149801391,0.985785991630418,0.25|0.2,364
(Bse1I OR BseNI OR BsrI) AND (CviAII),317_897,160_740,471.0,32.51,5772.809,6.3,4.08836628147691,0.984935002846356,0.25|0.2,471
(BccI) AND (PstI),237_1017,80_860,385.0,26.57,4722.429,7.7,4.08870470767510,0.979522869281807,0.25|0.2,385
(Alw21I OR BsiHKAI) AND (Csp6I OR CviQI),257_1157,100_1000,433.0,29.88,5312.766,6.84,4.08883279154079,0.983959789481222,0.25|0.2,433
(BstKTI) AND (MnlI),277_377,120_220,384.0,26.5,4711.956,7.71,4.08887000201117,0.976392270920834,0.25|0.2,384
(Bse1I OR BseNI OR BsrI) AND (FaeI OR Hin1II OR Hsp92II OR NlaIII),297_897,140_740,540.0,37.27,6631.773,5.48,4.08923589243960,0.980766687534684,0.25|0.2,540
(BbsI OR BpiI) AND (MluCI OR Sse9I OR TasI),337_1017,180_860,372.0,25.67,4568.614,7.95,4.08924152639188,0.973820074301576,0.25|0.2,372
(BciVI OR BfuI) AND (HpyCH4V),357_1137,200_980,377.0,26.02,4632.144,7.85,4.08944070168658,0.989062357343160,0.25|0.2,377
(BpuEI) AND (MluCI OR Sse9I OR TasI),337_1037,180_880,372.0,25.67,4571.836,7.95,4.08954770319470,0.971395318613834,0.25|0.2,372
(BccI) AND (MslI OR RseI),317_1037,160_880,365.0,25.19,4486.605,8.1,4.08962497154159,0.978227046803227,0.25|0.2,365
(CspCI) AND (HpyCH4V),317_797,160_640,404.0,27.88,4966.92,7.32,4.08970579995038,0.979662923878584,0.25|0.2,404
(MluCI OR Sse9I OR TasI) AND (MslI OR RseI),337_1117,180_960,383.0,26.43,4708.767,7.72,4.08970842717323,0.967908364231039,0.25|0.2,383
(MluCI OR Sse9I OR TasI) AND (TscAI OR TspRI),337_1157,180_1000,372.0,25.67,4573.627,7.95,4.08971780315071,0.980500773225112,0.25|0.2,372
(PstI) AND (Tru9I),297_1057,140_900,498.0,34.37,6123.536,5.93,4.08977293262476,0.979102086168375,0.25|0.2,498
(PstI) AND (MseI OR SaqAI OR Tru1I),297_1057,140_900,498.0,34.37,6123.536,5.93,4.08977293262476,0.979102086168375,0.25|0.2,498
(BccI) AND (Eco147I OR PceI OR SseBI OR StuI),237_1077,80_920,377.0,26.02,4638.832,7.83,4.09006729418317,0.974985168137419,0.25|0.2,377
(XmnI) AND (HpyCH4V),357_1077,200_920,369.0,25.47,4543.592,8.0,4.09037296004214,0.989890236705292,0.25|0.2,369
(SacI OR SstI) AND (Tru9I),297_1157,140_1000,499.0,34.44,6145.374,5.91,4.09044777303824,0.991375110780047,0.25|0.2,499
(MseI OR SaqAI OR Tru1I) AND (SacI OR SstI),297_1157,140_1000,499.0,34.44,6145.374,5.91,4.09044777303824,0.991375110780047,0.25|0.2,499
(AgsI) AND (BfmI OR BstSFI OR SfcI),337_837,180_680,364.0,25.12,4486.38,8.1,4.09079467224831,0.985406924327153,0.25|0.2,364
(BstMBI OR DpnII OR MboI) AND (HpyCH4V),297_717,140_560,510.0,35.2,6288.337,5.78,4.09096563195228,0.985799027898039,0.25|0.2,510
(AseI OR PshBI OR VspI) AND (CviAII),357_1097,200_940,369.0,25.47,4550.129,7.99,4.09099734328794,0.978826219580855,0.25|0.2,369
(AseI OR PshBI OR VspI) AND (FatI),357_1097,200_940,369.0,25.47,4550.164,7.99,4.09100068390716,0.978821056136626,0.25|0.2,369
(AseI OR PshBI OR VspI) AND (FaeI OR Hin1II OR Hsp92II OR NlaIII),357_1097,200_940,369.0,25.47,4550.529,7.99,4.09103552026215,0.975706310050799,0.25|0.2,369
(BmrI OR BmuI) AND (Csp6I OR CviQI),257_1057,100_900,379.0,26.16,4674.427,7.77,4.09108917187366,0.982033604033316,0.25|0.2,379
(BsaXI) AND (BstYI OR PsuI),177_1157,20_1000,363.0,25.05,4478.846,8.11,4.09125950494597,0.944029947629339,0.25|0.2,363
(BstKTI) AND (HpyCH4V),297_757,140_600,517.0,35.68,6381.396,5.69,4.09142515267695,0.983666748627978,0.25|0.2,517
(Eam1104I) AND (Csp6I OR CviQI),297_977,140_820,365.0,25.19,4505.397,8.07,4.09144020107232,0.977570625175413,0.25|0.2,365
(HpyCH4V) AND (XbaI),317_797,160_640,417.0,28.78,5149.104,7.06,4.09159560868684,0.979333599647182,0.25|0.2,417
(Eam1104I) AND (MluCI OR Sse9I OR TasI),297_1157,140_1000,503.0,34.71,6212.453,5.85,4.09169513106488,0.975692387330406,0.25|0.2,503
(BccI) AND (SmlI OR SmoI),277_977,120_820,397.0,27.4,4903.848,7.41,4.09174649353511,0.980215486548756,0.25|0.2,397
(BccI) AND (CsiI OR MabI OR SexAI),217_1077,60_920,369.0,25.47,4559.071,7.97,4.09184998951474,0.973253027541074,0.25|0.2,369
(BstMBI OR DpnII OR MboI) AND (MnlI),257_357,100_200,483.0,33.33,5967.949,6.09,4.09187797240056,0.938026252041466,0.25|0.2,483
(BssT1I OR Eco130I OR EcoT14I OR ErhI OR StyI) AND (DraI),197_1117,40_960,364.0,25.12,4497.757,8.08,4.09189460448705,0.975175535337934,0.25|0.2,364
(BtsIMutI) AND (MluCI OR Sse9I OR TasI),337_1157,180_1000,370.0,25.53,4573.179,7.95,4.09201647648072,0.980530324284402,0.25|0.2,370
(MnlI) AND (MseI OR SaqAI OR Tru1I),277_377,120_220,404.0,27.88,4994.043,7.28,4.09207091230847,0.950478364279308,0.25|0.2,404
(MnlI) AND (Tru9I),277_377,120_220,404.0,27.88,4994.043,7.28,4.09207091230847,0.950478364279308,0.25|0.2,404
(AcuI OR Eco57I) AND (MluCI OR Sse9I OR TasI),337_1017,180_860,377.0,26.02,4668.036,7.78,4.09279284646940,0.970180741365654,0.25|0.2,377
(BseGI OR BtsCI) AND (SbfI OR SdaI OR Sse8387I),177_1137,20_980,364.0,25.12,4507.366,8.06,4.09282144074691,0.975355163164676,0.25|0.2,364
(BspHI OR CciI OR PagI) AND (HpyCH4V),317_1137,160_980,455.0,31.4,5636.243,6.45,4.09297831228058,0.981335874017624,0.25|0.2,455
(TatI) AND (TscAI OR TspRI),257_557,100_400,380.0,26.22,4708.263,7.72,4.09307711759252,0.970731368671833,0.25|0.2,380
(BseGI OR BtsCI) AND (MfeI OR MunI),197_1077,40_920,363.0,25.05,4498.547,8.08,4.09316563723247,0.964607433056616,0.25|0.2,363
(BseMI OR BsrDI) AND (FaeI OR Hin1II OR Hsp92II OR NlaIII),357_1077,200_920,364.0,25.12,4511.167,8.06,4.09318752100042,0.971614896190237,0.25|0.2,364
(BciVI OR BfuI) AND (FaeI OR Hin1II OR Hsp92II OR NlaIII),357_1117,200_960,364.0,25.12,4516.222,8.05,4.09367389836501,0.981095045849103,0.25|0.2,364
(AgsI) AND (Tsp45I),357_1137,200_980,363.0,25.05,4504.383,8.07,4.09372868569590,0.991254244021950,0.25|0.2,363
(BciVI OR BfuI) AND (BseGI OR BtsCI),217_1077,60_920,364.0,25.12,4517.173,8.04,4.09376533996671,0.983748431614854,0.25|0.2,364
(BssT1I OR Eco130I OR EcoT14I OR ErhI OR StyI) AND (TatI),237_1157,80_1000,363.0,25.05,4506.143,8.06,4.09389834466983,0.988755529512973,0.25|0.2,363
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (Csp6I OR CviQI),317_637,160_480,373.0,25.74,4632.738,7.84,4.09412890798616,0.979836709889787,0.25|0.2,373
(BstMBI OR DpnII OR MboI) AND (SspI),277_817,120_660,367.0,25.33,4558.774,7.97,4.09418199845091,0.987838361066744,0.25|0.2,367
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (SspI),317_977,160_820,385.0,26.57,4782.508,7.6,4.09419497566296,0.977243373616505,0.25|0.2,385
(BtgI) AND (MluCI OR Sse9I OR TasI),337_1017,180_860,374.0,25.81,4647.75,7.82,4.09437115734090,0.974793024483953,0.25|0.2,374
(AseI OR PshBI OR VspI) AND (HpyCH4V),357_1077,200_920,368.0,25.4,4575.171,7.94,4.09455951207180,0.989625625818644,0.25|0.2,368
(AlwI OR BspPI) AND (TatI),217_1117,60_960,366.0,25.26,4551.195,7.98,4.09464435824419,0.978472411790696,0.25|0.2,366
(BspMI) AND (MluCI OR Sse9I OR TasI),337_977,180_820,370.0,25.53,4601.243,7.9,4.09467344568386,0.964663026736734,0.25|0.2,370
(MlyI OR SchI) AND (TspDTI),357_957,200_800,369.0,25.47,4589.317,7.92,4.09472169079381,0.987940296245555,0.25|0.2,369
(FaeI OR Hin1II OR Hsp92II OR NlaIII) AND (MboII),297_557,140_400,464.0,32.02,5775.347,6.29,4.09506010249551,0.963946115370076,0.25|0.2,464
(BstKTI) AND (SspI),277_817,120_660,366.0,25.26,4558.792,7.97,4.09536869208656,0.987672060071283,0.25|0.2,366
(BtsIMutI) AND (TatI),257_717,100_560,456.0,31.47,5679.867,6.4,4.09537332370814,0.981928962246686,0.25|0.2,456
(MluCI OR Sse9I OR TasI) AND (MnlI),277_357,120_200,367.0,25.33,4571.846,7.95,4.09542552875798,0.953683106351761,0.25|0.2,367
(BssAI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,483.0,33.33,6018.349,6.04,4.09553023782693,0.993530855032920,0.25|0.2,483
(BssAI) AND (Tru9I),297_1157,140_1000,483.0,33.33,6018.349,6.04,4.09553023782693,0.993530855032920,0.25|0.2,483
(Alw21I OR BsiHKAI) AND (TspDTI),357_1157,200_1000,369.0,25.47,4598.177,7.9,4.09555931861756,0.994018078989866,0.25|0.2,369
(BsaXI) AND (MluCI OR Sse9I OR TasI),337_1117,180_960,369.0,25.47,4598.754,7.9,4.09561381242998,0.978994220825758,0.25|0.2,369
(FauNDI OR NdeI) AND (Tru9I),297_1157,140_1000,490.0,33.82,6111.763,5.95,4.09597042493247,0.992048660931138,0.25|0.2,490
(FauNDI OR NdeI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,490.0,33.82,6111.763,5.95,4.09597042493247,0.992048660931138,0.25|0.2,490
(BpmI OR GsuI) AND (TspDTI),337_1037,180_880,397.0,27.4,4954.342,7.34,4.09619547602489,0.980346276295284,0.25|0.2,397
(ApoI OR XapI) AND (Bpu10I),237_1157,80_1000,363.0,25.05,4541.616,8.0,4.09730378619258,0.983265771617658,0.25|0.2,363
(BseGI OR BtsCI) AND (FauNDI OR NdeI),217_1157,60_1000,374.0,25.81,4681.722,7.76,4.09753401957993,0.989948949965511,0.25|0.2,374
(BmeT110I OR BsoBI) AND (MluCI OR Sse9I OR TasI),337_997,180_840,365.0,25.19,4569.486,7.95,4.09757448661597,0.954577414249578,0.25|0.2,365
(FaeI OR Hin1II OR Hsp92II OR NlaIII) AND (MlyI OR SchI),357_1137,200_980,366.0,25.26,4582.762,7.93,4.09764621789649,0.970920263481966,0.25|0.2,366
(CviAII) AND (MnlI),277_377,120_220,390.0,26.92,4883.657,7.44,4.09768054696905,0.962340293969731,0.25|0.2,390
(BseGI OR BtsCI) AND (TspDTI),337_797,180_640,373.0,25.74,4671.643,7.78,4.09776081542623,0.991109300181797,0.25|0.2,373
(CviAII) AND (MboII),297_557,140_400,461.0,31.82,5775.201,6.29,4.09786617861553,0.966918533948885,0.25|0.2,461
(FatI) AND (MboII),297_557,140_400,461.0,31.82,5775.451,6.29,4.09788497818122,0.966924007683217,0.25|0.2,461
(FokI) AND (MfeI OR MunI),197_1137,40_980,369.0,25.47,4623.115,7.86,4.09790833048997,0.968265751536156,0.25|0.2,369
(AgsI) AND (BmrI OR BmuI),297_757,140_600,375.0,25.88,4699.502,7.73,4.09802057103545,0.986205398568745,0.25|0.2,375
(MluCI OR Sse9I OR TasI) AND (TaqI),337_997,180_840,365.0,25.19,4577.021,7.94,4.09829004057803,0.962580284441236,0.25|0.2,365
(BplI) AND (HpyCH4V),317_697,160_540,378.0,26.09,4741.389,7.66,4.09841378796919,0.976813198807943,0.25|0.2,378
(AlwNI OR CaiI OR PstNI) AND (MluCI OR Sse9I OR TasI),337_1017,180_860,368.0,25.4,4616.775,7.87,4.09849089091347,0.976394903773932,0.25|0.2,368
(BccI) AND (BpuEI),237_937,80_780,408.0,28.16,5125.831,7.09,4.09910412019077,0.965933888076728,0.25|0.2,408
(AgsI) AND (BpmI OR GsuI),277_857,120_700,473.0,32.64,5943.379,6.11,4.09917228468453,0.972529307853528,0.25|0.2,473
(BccI) AND (Bsp19I OR NcoI),237_1017,80_860,365.0,25.19,4586.561,7.92,4.09919430942273,0.980146187935201,0.25|0.2,365
(AgsI) AND (BssAI),297_977,140_820,369.0,25.47,4636.981,7.84,4.09920895022153,0.984859159232531,0.25|0.2,369
(HpyCH4V) AND (MboII),277_397,120_240,390.0,26.92,4901.755,7.41,4.09928699348256,0.958453180480067,0.25|0.2,390
(FatI) AND (MlyI OR SchI),357_1157,200_1000,365.0,25.19,4588.119,7.92,4.09934180902148,0.982115833298153,0.25|0.2,365
(BstYI OR PsuI) AND (MslI OR RseI),217_1157,60_1000,365.0,25.19,4590.705,7.92,4.09958652132011,0.984627799224331,0.25|0.2,365
(ApoI OR XapI) AND (Tsp45I),277_1037,120_880,428.0,29.54,5386.159,6.75,4.09983540067194,0.982206431581202,0.25|0.2,428
(CviAII) AND (MlyI OR SchI),357_1137,200_980,364.0,25.12,4582.752,7.93,4.10002497197109,0.973468951336377,0.25|0.2,364
(BccI) AND (BstEII OR BstPI OR Eco91I OR EcoO65I),217_1077,60_920,365.0,25.19,4605.234,7.89,4.10095883789981,0.977132584503947,0.25|0.2,365
(BfmI OR BstSFI OR SfcI) AND (TspDTI),357_1097,200_940,365.0,25.19,4605.587,7.89,4.10099212612726,0.981227984159423,0.25|0.2,365
(FokI) AND (SmiI OR SwaI),177_1137,20_980,363.0,25.05,4581.69,7.93,4.10111907617608,0.981062082577103,0.25|0.2,363
(Csp6I OR CviQI) AND (MslI OR RseI),317_1157,160_1000,369.0,25.47,4664.038,7.79,4.10173571399736,0.991172232316959,0.25|0.2,369
(FauNDI OR NdeI) AND (FokI),217_1137,60_980,369.0,25.47,4666.7,7.79,4.10198351689188,0.979272306453943,0.25|0.2,369
(FaeI OR Hin1II OR Hsp92II OR NlaIII) AND (MnlI),277_377,120_220,385.0,26.57,4884.169,7.44,4.10332995330276,0.973131603039140,0.25|0.2,385
(AgsI) AND (BbsI OR BpiI),317_977,160_820,374.0,25.81,4752.733,7.65,4.10407181489593,0.975652609486534,0.25|0.2,374
(BfmI OR BstSFI OR SfcI) AND (Tru9I),297_1057,140_900,506.0,34.92,6431.084,5.65,4.10413366534415,0.986406593436213,0.25|0.2,506
